Source;Target;Type;Weight
54516516;449830661;Directed;3
54516516;292941144;Directed;2
54516516;283664524;Directed;2
54516516;321988044;Directed;2
54516516;353914820;Directed;1
76681219;870137221;Directed;3
76681219;133494538;Directed;3
76681219;54516516;Directed;1
76681219;409426929;Directed;1
76681219;210943152;Directed;1
76681219;122174133;Directed;3
76681219;573585707;Directed;3
76681219;232678300;Directed;1
76681219;33918457;Directed;2
76681219;181722427;Directed;2
76681219;263821600;Directed;3
76681219;126411242;Directed;1
76681219;272954576;Directed;1
76681219;44231475;Directed;2
76681219;238960798;Directed;1
76681219;210424730;Directed;1
76681219;522049981;Directed;2
76681219;351137989;Directed;2
76681219;106219354;Directed;3
76681219;273570288;Directed;2
76681219;139779097;Directed;1
76681219;345843211;Directed;3
76681219;440999469;Directed;1
76681219;338866417;Directed;2
76681219;35712871;Directed;2
76681219;214989878;Directed;2
76681219;289940976;Directed;1
76681219;449830661;Directed;1
76681219;31098103;Directed;1
76681219;196827845;Directed;1
76681219;375038936;Directed;1
76681219;123666485;Directed;1
409426929;870137221;Directed;2
409426929;286356580;Directed;3
409426929;54516516;Directed;3
409426929;76681219;Directed;2
409426929;210943152;Directed;1
409426929;333134389;Directed;1
409426929;872581957;Directed;2
409426929;536560048;Directed;3
409426929;453433432;Directed;3
409426929;273570288;Directed;1
409426929;477810128;Directed;2
409426929;942525974;Directed;1
409426929;131933074;Directed;2
409426929;131621706;Directed;1
328422006;870137221;Directed;3
328422006;737078424;Directed;3
328422006;382498059;Directed;3
328422006;312520229;Directed;1
328422006;369052765;Directed;1
328422006;776425646;Directed;2
328422006;369656581;Directed;2
328422006;54516516;Directed;2
328422006;771391687;Directed;1
328422006;757631671;Directed;1
328422006;737131106;Directed;1
328422006;276135086;Directed;3
328422006;265488095;Directed;1
328422006;369054086;Directed;3
328422006;371930835;Directed;2
328422006;524229992;Directed;1
328422006;288084765;Directed;1
328422006;626382266;Directed;1
210943152;870137221;Directed;2
210943152;168118507;Directed;3
210943152;122953100;Directed;1
210943152;331686288;Directed;1
210943152;369656581;Directed;1
210943152;133494538;Directed;2
210943152;54516516;Directed;1
210943152;76681219;Directed;2
210943152;333134389;Directed;2
210943152;122174133;Directed;3
210943152;385624859;Directed;2
210943152;303457058;Directed;1
210943152;95260000;Directed;1
210943152;453433432;Directed;1
210943152;44231475;Directed;2
210943152;273357541;Directed;1
210943152;236343589;Directed;1
210943152;212740557;Directed;1
210943152;321535725;Directed;3
210943152;461509114;Directed;3
210943152;47130706;Directed;3
210943152;142258927;Directed;3
210943152;479914545;Directed;2
210943152;119857164;Directed;3
210943152;106219354;Directed;3
210943152;256624287;Directed;1
210943152;440999469;Directed;1
210943152;214989878;Directed;1
210943152;131621706;Directed;2
210943152;258945601;Directed;1
210943152;196827845;Directed;3
210943152;375038936;Directed;1
210943152;404157651;Directed;1
333134389;870137221;Directed;1
333134389;168118507;Directed;1
333134389;737078424;Directed;2
333134389;369052765;Directed;2
333134389;122953100;Directed;3
333134389;776425646;Directed;3
333134389;54516516;Directed;2
333134389;409426929;Directed;2
333134389;210943152;Directed;3
333134389;122174133;Directed;2
333134389;573585707;Directed;1
333134389;126411242;Directed;1
333134389;47593495;Directed;1
333134389;273357541;Directed;3
333134389;236343589;Directed;2
333134389;199195561;Directed;3
333134389;210424730;Directed;1
333134389;538870034;Directed;2
333134389;440999469;Directed;1
333134389;338866417;Directed;2
333134389;478912852;Directed;1
333134389;31097531;Directed;1
333134389;205636397;Directed;1
333134389;283664524;Directed;3
122174133;870137221;Directed;2
122174133;349126521;Directed;2
122174133;168118507;Directed;3
122174133;369052765;Directed;2
122174133;122953100;Directed;1
122174133;331686288;Directed;1
122174133;776425646;Directed;1
122174133;494889695;Directed;3
122174133;369656581;Directed;3
122174133;133494538;Directed;1
122174133;76681219;Directed;1
122174133;210943152;Directed;1
122174133;333134389;Directed;1
122174133;573585707;Directed;1
122174133;293524806;Directed;1
122174133;77075281;Directed;1
122174133;798821984;Directed;3
122174133;232678300;Directed;1
122174133;33918457;Directed;1
122174133;181722427;Directed;1
122174133;263821600;Directed;2
122174133;38133222;Directed;3
122174133;95260000;Directed;1
122174133;428191654;Directed;1
122174133;126411242;Directed;1
122174133;272954576;Directed;2
122174133;203162331;Directed;2
122174133;47593495;Directed;3
122174133;44231475;Directed;1
122174133;299171844;Directed;2
122174133;299023445;Directed;1
122174133;377288968;Directed;1
122174133;273357541;Directed;2
122174133;418319088;Directed;1
122174133;236343589;Directed;3
122174133;199195561;Directed;1
122174133;430775597;Directed;2
122174133;321535725;Directed;2
122174133;41183978;Directed;1
122174133;118465920;Directed;3
122174133;47130706;Directed;3
122174133;142258927;Directed;2
122174133;210424730;Directed;2
122174133;479914545;Directed;1
122174133;351137989;Directed;1
122174133;381464684;Directed;2
122174133;119857164;Directed;2
122174133;106219354;Directed;3
122174133;269005216;Directed;2
122174133;205642207;Directed;1
122174133;273570288;Directed;2
122174133;386053855;Directed;1
122174133;256624287;Directed;1
122174133;373036661;Directed;2
122174133;776620434;Directed;3
122174133;369054086;Directed;2
122174133;345843211;Directed;2
122174133;338866417;Directed;2
122174133;488262433;Directed;3
122174133;204904846;Directed;2
122174133;942525974;Directed;3
122174133;214989878;Directed;1
122174133;533113235;Directed;3
122174133;87925244;Directed;1
122174133;31097531;Directed;1
122174133;198032627;Directed;1
122174133;345040089;Directed;3
122174133;289940976;Directed;2
122174133;449830661;Directed;3
122174133;131621706;Directed;1
122174133;557074602;Directed;2
122174133;123666485;Directed;1
872581957;870137221;Directed;3
872581957;54516516;Directed;1
872581957;76681219;Directed;1
872581957;409426929;Directed;1
872581957;210943152;Directed;2
872581957;573585707;Directed;3
872581957;385624859;Directed;3
872581957;181722427;Directed;2
872581957;126411242;Directed;3
872581957;139966022;Directed;1
872581957;199195561;Directed;3
872581957;210424730;Directed;1
872581957;205642207;Directed;2
872581957;338866417;Directed;1
872581957;31097531;Directed;2
872581957;198032627;Directed;3
872581957;205636397;Directed;1
872581957;345040089;Directed;2
872581957;321988044;Directed;2
573585707;870137221;Directed;3
573585707;349126521;Directed;3
573585707;382498059;Directed;3
573585707;312520229;Directed;1
573585707;369052765;Directed;2
573585707;331686288;Directed;1
573585707;776425646;Directed;1
573585707;369656581;Directed;2
573585707;133494538;Directed;1
573585707;54516516;Directed;2
573585707;76681219;Directed;3
573585707;328422006;Directed;1
573585707;333134389;Directed;2
573585707;122174133;Directed;2
573585707;872581957;Directed;3
573585707;385624859;Directed;3
573585707;293524806;Directed;2
573585707;77075281;Directed;2
573585707;798821984;Directed;3
573585707;181722427;Directed;1
573585707;272954576;Directed;3
573585707;418319088;Directed;3
573585707;199195561;Directed;2
573585707;282236970;Directed;1
573585707;440999469;Directed;3
573585707;338866417;Directed;2
573585707;198032627;Directed;1
573585707;288084765;Directed;1
573585707;205636397;Directed;3
573585707;345040089;Directed;1
573585707;449830661;Directed;1
573585707;283664524;Directed;1
573585707;123666485;Directed;1
385624859;870137221;Directed;2
385624859;737078424;Directed;2
385624859;122953100;Directed;3
385624859;54516516;Directed;3
385624859;210943152;Directed;1
385624859;872581957;Directed;1
385624859;573585707;Directed;1
385624859;418319088;Directed;2
385624859;199195561;Directed;1
385624859;479914545;Directed;1
385624859;269005216;Directed;2
385624859;345843211;Directed;3
385624859;440999469;Directed;1
385624859;31097531;Directed;1
385624859;198032627;Directed;2
385624859;205636397;Directed;3
385624859;205693443;Directed;2
385624859;557074602;Directed;3
385624859;123666485;Directed;2
757868;14845783;Directed;2
757868;63293;Directed;1
757868;8853202;Directed;1
757868;5495342;Directed;1
623073669;32416061;Directed;1
623073669;327334911;Directed;1
623073669;394716520;Directed;1
623073669;438312885;Directed;2
623073669;615174718;Directed;2
623073669;122083594;Directed;3
20455375;14845783;Directed;1
20455375;22606966;Directed;2
20455375;10161492;Directed;3
20455375;249867294;Directed;1
20455375;100529876;Directed;1
20455375;34621309;Directed;2
20455375;57601933;Directed;3
20455375;133671478;Directed;3
20455375;19150554;Directed;1
20455375;22757663;Directed;1
20455375;304958060;Directed;3
20455375;214256570;Directed;1
20455375;247013838;Directed;1
19150554;14845783;Directed;1
19150554;248368066;Directed;3
19150554;28092089;Directed;1
247013838;14845783;Directed;3
247013838;570803272;Directed;1
247013838;1441291;Directed;1
247013838;490440078;Directed;1
247013838;133671478;Directed;3
247013838;20455375;Directed;2
247013838;22757663;Directed;1
247013838;116523372;Directed;2
247013838;11221722;Directed;3
247013838;99055479;Directed;1
248368066;109562464;Directed;2
248368066;18673689;Directed;2
248368066;117544658;Directed;3
248368066;257396357;Directed;3
248368066;311880584;Directed;3
248368066;133671478;Directed;2
248368066;8853202;Directed;1
248368066;19150554;Directed;2
248368066;27867782;Directed;1
248368066;70944163;Directed;2
248368066;14112931;Directed;1
28092089;32416061;Directed;1
28092089;14845783;Directed;1
28092089;49430094;Directed;1
28092089;327334911;Directed;3
28092089;632814256;Directed;2
28092089;37920535;Directed;1
28092089;70404511;Directed;1
28092089;619870785;Directed;2
28092089;1252423189;Directed;1
28092089;54567499;Directed;3
28092089;19150554;Directed;2
28092089;90186360;Directed;1
28092089;120387031;Directed;3
28092089;76112152;Directed;1
28092089;41398473;Directed;3
28092089;75594993;Directed;3
28092089;33279601;Directed;2
28092089;625373236;Directed;3
28092089;447357042;Directed;2
28092089;157721013;Directed;3
28092089;621925679;Directed;1
28092089;492990474;Directed;2
28092089;127869423;Directed;1
28092089;30694367;Directed;1
106714817;193763394;Directed;3
106714817;191004748;Directed;3
106714817;199663247;Directed;3
106714817;61502712;Directed;1
106714817;241696095;Directed;1
106714817;249601180;Directed;1
316364341;14845783;Directed;1
316364341;42428580;Directed;3
316364341;320140078;Directed;1
316364341;15254157;Directed;1
316364341;257396357;Directed;1
316364341;106714817;Directed;1
316364341;331475231;Directed;1
316364341;191141576;Directed;2
316364341;58738913;Directed;1
293524806;199663247;Directed;3
293524806;15203929;Directed;1
293524806;349126521;Directed;1
293524806;249867294;Directed;2
293524806;391366931;Directed;1
293524806;619870785;Directed;2
293524806;113393772;Directed;1
293524806;50152850;Directed;1
293524806;95260000;Directed;1
293524806;126411242;Directed;3
293524806;377288968;Directed;1
17961468;71827668;Directed;3
17961468;318653903;Directed;3
20975289;32416061;Directed;3
20975289;14845783;Directed;2
20975289;193763394;Directed;1
20975289;61502712;Directed;1
20975289;109562464;Directed;2
20975289;14002442;Directed;3
20975289;15248126;Directed;3
20975289;97068968;Directed;2
20975289;100529876;Directed;1
20975289;21641783;Directed;1
20975289;133671478;Directed;1
20975289;120017080;Directed;2
20975289;2049521;Directed;1
20975289;242739134;Directed;3
20975289;357564342;Directed;2
20975289;757109;Directed;2
94867275;14845783;Directed;1
94867275;61502712;Directed;2
94867275;15203929;Directed;3
94867275;93742094;Directed;3
94867275;257396357;Directed;2
94867275;71827668;Directed;1
94867275;15278897;Directed;1
94867275;133671478;Directed;1
94867275;241696095;Directed;2
94867275;175332273;Directed;2
94867275;227992150;Directed;1
94867275;94347411;Directed;2
94867275;73126157;Directed;1
94867275;87260342;Directed;3
94867275;15332092;Directed;3
94867275;72526200;Directed;2
94867275;17211958;Directed;1
94867275;106364085;Directed;1
94867275;389442022;Directed;2
94867275;771378530;Directed;2
94867275;434799316;Directed;3
94867275;128951804;Directed;1
94867275;37942571;Directed;2
94867275;113393772;Directed;3
14304241;17647430;Directed;3
14304241;32416061;Directed;3
14304241;14845783;Directed;2
14304241;63293;Directed;1
14304241;193763394;Directed;2
14304241;191004748;Directed;1
14304241;61502712;Directed;1
14304241;42428580;Directed;1
14304241;15203929;Directed;1
14304241;332757341;Directed;1
14304241;36726994;Directed;3
14304241;15037028;Directed;1
14304241;15254157;Directed;1
14304241;249121666;Directed;2
14304241;249867294;Directed;3
14304241;6471582;Directed;3
14304241;100529876;Directed;2
14304241;90841202;Directed;1
14304241;128251960;Directed;1
14304241;31109096;Directed;1
14304241;242009819;Directed;1
14304241;529155080;Directed;1
14304241;295645137;Directed;1
14304241;27954163;Directed;3
14304241;241696095;Directed;1
14304241;191141576;Directed;1
14304241;5223701;Directed;3
14304241;21025876;Directed;3
14304241;27867782;Directed;1
14304241;241537171;Directed;3
14304241;274558481;Directed;1
14304241;25300643;Directed;2
21025876;63293;Directed;3
21025876;193763394;Directed;2
21025876;191004748;Directed;1
21025876;61502712;Directed;1
21025876;2230301;Directed;2
21025876;109562464;Directed;2
21025876;42428580;Directed;2
21025876;45535193;Directed;3
21025876;27008946;Directed;3
21025876;46063659;Directed;3
21025876;119522971;Directed;1
21025876;112249114;Directed;2
21025876;36726994;Directed;1
21025876;367937407;Directed;1
21025876;43677126;Directed;1
21025876;15254157;Directed;3
21025876;269321619;Directed;3
21025876;14066952;Directed;3
21025876;66299444;Directed;2
21025876;1441291;Directed;1
21025876;221311019;Directed;1
21025876;257396357;Directed;1
21025876;15248126;Directed;1
21025876;249867294;Directed;1
21025876;119361818;Directed;2
21025876;81117720;Directed;2
21025876;26974807;Directed;3
21025876;8692982;Directed;1
21025876;7278212;Directed;1
21025876;235090590;Directed;2
21025876;4308031;Directed;1
21025876;282087400;Directed;1
21025876;15720571;Directed;1
21025876;295645137;Directed;2
21025876;311880584;Directed;3
21025876;327267975;Directed;3
21025876;520694018;Directed;1
21025876;133671478;Directed;1
21025876;27954163;Directed;1
21025876;241696095;Directed;1
21025876;8853202;Directed;2
21025876;22757663;Directed;3
21025876;249601180;Directed;1
21025876;191141576;Directed;2
21025876;20099281;Directed;2
21025876;93398485;Directed;2
21025876;27867782;Directed;1
21025876;17405847;Directed;2
21025876;274558481;Directed;1
